"LinkIndec","Provincia","Partido","Localidad","Velocidad","Accesos"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","0,5","1"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","6","341"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","10","414"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","15","209"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","30","196"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","0,51","1"
"58035090","NEUQUEN","Confluencia","Plaza Huincul","226,5","737"
"58035100","NEUQUEN","Confluencia","Plottier","0","3"
"58035100","NEUQUEN","Confluencia","Plottier","1","47"
"58035100","NEUQUEN","Confluencia","Plottier","2","160"
"58035100","NEUQUEN","Confluencia","Plottier","3","1.153"
"58035100","NEUQUEN","Confluencia","Plottier","4","1.085"
"58035100","NEUQUEN","Confluencia","Plottier","6","4.464"
"58035100","NEUQUEN","Confluencia","Plottier","8","429"
"58035100","NEUQUEN","Confluencia","Plottier","10","520"
"58035100","NEUQUEN","Confluencia","Plottier","12","14"
"58035100","NEUQUEN","Confluencia","Plottier","14","1"
"58035100","NEUQUEN","Confluencia","Plottier","15","12"
"58035100","NEUQUEN","Confluencia","Plottier","20","210"
"58035100","NEUQUEN","Confluencia","Plottier","30","1"
"58035100","NEUQUEN","Confluencia","Plottier","3,5","1"
"58035100","NEUQUEN","Confluencia","Plottier","40","56"
"58035100","NEUQUEN","Confluencia","Plottier","50","168"
"58035100","NEUQUEN","Confluencia","Plottier","0,51","2"
"58035100","NEUQUEN","Confluencia","Plottier","0,75","1"
"58035100","NEUQUEN","Confluencia","Plottier","100","2.520"
"58035100","NEUQUEN","Confluencia","Plottier","300","1.968"
"58035100","NEUQUEN","Confluencia","Plottier","500","1.276"
"58035100","NEUQUEN","Confluencia","Plottier","1000","19"
"58035100","NEUQUEN","Confluencia","Plottier","226,5","1.275"
"58035110","NEUQUEN","Confluencia","Senillosa","1","17"
"58035110","NEUQUEN","Confluencia","Senillosa","2","142"
"58035110","NEUQUEN","Confluencia","Senillosa","3","629"
"58035110","NEUQUEN","Confluencia","Senillosa","4","72"
"58035110","NEUQUEN","Confluencia","Senillosa","0,5","1"
"58035110","NEUQUEN","Confluencia","Senillosa","6","229"
"58035110","NEUQUEN","Confluencia","Senillosa","8","55"
"58035110","NEUQUEN","Confluencia","Senillosa","10","215"
"58035110","NEUQUEN","Confluencia","Senillosa","30","1"
"58035110","NEUQUEN","Confluencia","Senillosa","0,51","1"
"58035110","NEUQUEN","Confluencia","Senillosa","226,5","210"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","3","7"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","5","42"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","7","135"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","8","54"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","10","23"
"58035120","NEUQUEN","Confluencia","Villa El Chocón","226,5","43"
"58035130","NEUQUEN","Confluencia","Vista Alegre Norte","0","176"
"58035130","NEUQUEN","Confluencia","Vista Alegre Norte","1","5"
"58035130","NEUQUEN","Confluencia","Vista Alegre Norte","6","280"
"58035130","NEUQUEN","Confluencia","Vista Alegre Norte","50","330"
"58035130","NEUQUEN","Confluencia","Vista Alegre Norte","226,5","23"
"58035140","NEUQUEN","Confluencia","Vista Alegre Sur","0","120"
"58035140","NEUQUEN","Confluencia","Vista Alegre Sur","6","270"
"58035140","NEUQUEN","Confluencia","Vista Alegre Sur","50","325"
"58035140","NEUQUEN","Confluencia","Vista Alegre Sur","0,51","1"
"58035140","NEUQUEN","Confluencia","Vista Alegre Sur","226,5","27"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","1","36"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","2","22"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","3","180"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","0,5","1"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","5","629"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","6","13"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","8","83"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","10","357"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","12","438"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","15","214"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","20","807"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","30","700"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","50","102"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","0,51","1"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","100","20"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","300","802"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","800","880"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","1000","171"
"58049010","NEUQUEN","Huiliches","Junín de los Andes","226,5","375"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","0","2"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","1","69"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","3","136"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","5","3.259"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","8","794"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","10","114"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","12","1.958"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","15","57"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","20","55"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","30","1"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","50","2"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","0,51","3"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","150","1"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","300","2.928"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","800","5.092"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","1000","1.306"
"58056010","NEUQUEN","Lácar","San Martín de los Andes","226,5","835"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","0","1"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","1","31"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","3","2"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","5","271"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","8","83"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","12","5"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","20","3"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","30","1"
"58056020","NEUQUEN","Lácar","Villa Lago Meliquina","226,5","241"
"58063010","NEUQUEN","Loncopué","Chorriaca","1","18"
"58063010","NEUQUEN","Loncopué","Chorriaca","2","39"
"58063010","NEUQUEN","Loncopué","Chorriaca","3","3"
"58063010","NEUQUEN","Loncopué","Chorriaca","0,5","1"
"58063010","NEUQUEN","Loncopué","Chorriaca","226,5","7"
"58063020","NEUQUEN","Loncopué","Loncopué","0","2"
"58063020","NEUQUEN","Loncopué","Loncopué","2","94"
"58063020","NEUQUEN","Loncopué","Loncopué","0,5","4"
"58063020","NEUQUEN","Loncopué","Loncopué","12","662"
"58063020","NEUQUEN","Loncopué","Loncopué","20","458"
"58063020","NEUQUEN","Loncopué","Loncopué","0,51","1"
"58063020","NEUQUEN","Loncopué","Loncopué","1024","1"
"58063020","NEUQUEN","Loncopué","Loncopué","226,5","272"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","0","1"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","1","13"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","3","28"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","6","224"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","9","1"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","10","542"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","15","299"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","20","23"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","25","40"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","3,5","233"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","40","9"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","0,51","1"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","60","7"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","100","2"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","150","1"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","250","1"
"58070010","NEUQUEN","Los Lagos","Villa La Angostura","226,5","1.546"
"58070020","NEUQUEN","Los Lagos","Villa Traful","0","1"
"58070020","NEUQUEN","Los Lagos","Villa Traful","0,5","1"
"58070020","NEUQUEN","Los Lagos","Villa Traful","0,51","1"
"58070020","NEUQUEN","Los Lagos","Villa Traful","226,5","180"
"58077010","NEUQUEN","Minas","Andacollo","1","26"
"58077010","NEUQUEN","Minas","Andacollo","2","9"
"58077010","NEUQUEN","Minas","Andacollo","0,5","2"
"58077010","NEUQUEN","Minas","Andacollo","5","394"
"58077010","NEUQUEN","Minas","Andacollo","226,5","206"
"58077020","NEUQUEN","Minas","Huinganco","1","12"
"58077020","NEUQUEN","Minas","Huinganco","2","8"
"58077020","NEUQUEN","Minas","Huinganco","0,5","1"
"58077020","NEUQUEN","Minas","Huinganco","5","115"
"58077020","NEUQUEN","Minas","Huinganco","226,5","64"
"58077030","NEUQUEN","Minas","Las Ovejas","1","13"
"58077030","NEUQUEN","Minas","Las Ovejas","2","13"
"58077030","NEUQUEN","Minas","Las Ovejas","10","139"
"58077030","NEUQUEN","Minas","Las Ovejas","226,5","106"
"58077040","NEUQUEN","Minas","Los Miches","226,5","33"
"58077050","NEUQUEN","Minas","Manzano Amargo","2","9"
"58077050","NEUQUEN","Minas","Manzano Amargo","6","1"
"58077050","NEUQUEN","Minas","Manzano Amargo","226,5","98"
"58077060","NEUQUEN","Minas","Varvarco","1","4"
"58077060","NEUQUEN","Minas","Varvarco","2","4"
"58077060","NEUQUEN","Minas","Varvarco","6","1"
"58077060","NEUQUEN","Minas","Varvarco","10","18"
"58077060","NEUQUEN","Minas","Varvarco","226,5","56"
"58077070","NEUQUEN","Minas","Villa Del Nahueve","10","15"
"58077070","NEUQUEN","Minas","Villa del Nahueve","226,5","24"
"58084010","NEUQUEN","Ñorquín","Caviahué","2","142"
"58084010","NEUQUEN","Ñorquín","Caviahué","4","26"
"58084010","NEUQUEN","Ñorquín","Caviahué","0,5","2"
"58084010","NEUQUEN","Ñorquín","Caviahué","8","4"
"58084010","NEUQUEN","Ñorquín","Caviahué","12","7"
"58084010","NEUQUEN","Ñorquín","Caviahué","0,51","1"
"58084010","NEUQUEN","Ñorquín","Caviahué","226,5","180"
"58084020","NEUQUEN","Ñorquín","Copahue","2","12"
"58084020","NEUQUEN","Ñorquín","Copahue","4","10"
"58084020","NEUQUEN","Ñorquín","Copahue","226,5","53"
"58084030","NEUQUEN","Ñorquín","El Cholar","1","11"
"58084030","NEUQUEN","Ñorquín","El Cholar","3","3"
"58084030","NEUQUEN","Ñorquín","El Cholar","0,5","1"
"58084030","NEUQUEN","Ñorquín","El Cholar","10","112"
"58084030","NEUQUEN","Ñorquín","El Cholar","226,5","45"
"58084040","NEUQUEN","Ñorquín","El Huecú","1","48"
"58084040","NEUQUEN","Ñorquín","El Huecú","2","10"
"58084040","NEUQUEN","Ñorquín","El Huecú","0,5","1"
"58084040","NEUQUEN","Ñorquín","El Huecú","12","194"
"58084040","NEUQUEN","Ñorquín","El Huecú","0,51","1"
"58084040","NEUQUEN","Ñorquín","El Huecú","1024","1"
"58084040","NEUQUEN","Ñorquín","El Huecú","226,5","64"
"58084040","NEUQUEN","Ñorquín","El Huecú","3072","1"
"58084050","NEUQUEN","Ñorquín","Taquimilán","10","44"
"58084050","NEUQUEN","Ñorquín","Taquimilán","226,5","29"
"0","NEUQUEN","otros","otros","0","'-1.265"
"58091010","NEUQUEN","Pehuenches","Barrancas","0","1"
"58091010","NEUQUEN","Pehuenches","Barrancas","5","108"
"58091010","NEUQUEN","Pehuenches","Barrancas","226,5","20"
"58091020","NEUQUEN","Pehuenches","Buta Ranquil","0,5","2"
"58091020","NEUQUEN","Pehuenches","Buta Ranquil","0,51","1"
"58091020","NEUQUEN","Pehuenches","Buta Ranquil","226,5","50"
"58091030","NEUQUEN","Pehuenches","Octavio Pico","226,5","22"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","0","1"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","2","30"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","3","860"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","4","29"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","0,5","3"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","5","1"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","6","78"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","10","153"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","14","2"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","15","305"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","20","2"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","40","1"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","0,51","2"
"58091040","NEUQUEN","Pehuenches","Rincón de los Sauces","226,5","2.106"
"58105010","NEUQUEN","Picunches","Bajada del Agrio","0","1"
"58105010","NEUQUEN","Picunches","Bajada del Agrio","226,5","42"
"58105020","NEUQUEN","Picunches","La Buitrera","128","1"
"58105020","NEUQUEN","Picunches","La Buitrera","226,5","51"
"58105030","NEUQUEN","Picunches","Las Lajas","0","0"
"58105030","NEUQUEN","Picunches","Las Lajas","0,51","1"
"58105030","NEUQUEN","Picunches","Las Lajas","226,5","247"
"58105040","NEUQUEN","Picunches","Quili Malal","226,5","15"
"58098005","NEUQUEN","Picún Leufú","El Sauce","226,5","16"
"58098010","NEUQUEN","Picún Leufú","Paso Aguerre","226,5","22"
"58098020","NEUQUEN","Picún Leufú","Picún Leufú","0","0"
"58098020","NEUQUEN","Picún Leufú","Picún Leufú","3","1"
"58098020","NEUQUEN","Picún Leufú","Picún Leufú","0,5","1"
"58098020","NEUQUEN","Picún Leufú","Picún Leufú","226,5","86"
"58112030","NEUQUEN","Zapala","Covunco Centro","226,5","35"
"58112010","NEUQUEN","Zapala","Los Catutos","1","1"
"58112010","NEUQUEN","Zapala","Los Catutos","2","26"
"58112010","NEUQUEN","Zapala","Los Catutos","226,5","2"
"58112020","NEUQUEN","Zapala","Mariano Moreno","0,5","1"
"58112020","NEUQUEN","Zapala","Mariano Moreno","5","50"
"58112020","NEUQUEN","Zapala","Mariano Moreno","0,51","1"
"58112020","NEUQUEN","Zapala","Mariano Moreno","100","84"
"58112020","NEUQUEN","Zapala","Mariano Moreno","300","1"
"58112020","NEUQUEN","Zapala","Mariano Moreno","226,5","21"
"58112030","NEUQUEN","Zapala","Ramon M. Castro","226,5","23"
"58112040","NEUQUEN","Zapala","Zapala","0","1"
"58112040","NEUQUEN","Zapala","Zapala","1","20"
"58112040","NEUQUEN","Zapala","Zapala","2","126"
"58112040","NEUQUEN","Zapala","Zapala","3","352"
"58112040","NEUQUEN","Zapala","Zapala","0,5","1"
"58112040","NEUQUEN","Zapala","Zapala","5","41"
"58112040","NEUQUEN","Zapala","Zapala","6","409"
"58112040","NEUQUEN","Zapala","Zapala","8","73"
"58112040","NEUQUEN","Zapala","Zapala","10","1.301"
"58112040","NEUQUEN","Zapala","Zapala","15","52"
"58112040","NEUQUEN","Zapala","Zapala","20","3"
"58112040","NEUQUEN","Zapala","Zapala","50","23"
"58112040","NEUQUEN","Zapala","Zapala","100","720"
"58112040","NEUQUEN","Zapala","Zapala","200","12"
"58112040","NEUQUEN","Zapala","Zapala","300","2.679"
"58112040","NEUQUEN","Zapala","Zapala","400","35"
"58112040","NEUQUEN","Zapala","Zapala","500","143"
"58112040","NEUQUEN","Zapala","Zapala","600","595"
"58112040","NEUQUEN","Zapala","Zapala","700","24"
"58112040","NEUQUEN","Zapala","Zapala","800","677"
"58112040","NEUQUEN","Zapala","Zapala","940","472"
"58112040","NEUQUEN","Zapala","Zapala","1000","115"
"58112040","NEUQUEN","Zapala","Zapala","226,5","149"
"62049010","RIO NEGRO","9 de Julio","Comicó","2","2"
"62049010","RIO NEGRO","9 de julio","Comicó","226,5","4"
"62049020","RIO NEGRO","9 de Julio","Cona Niyeu","2","2"
"62049020","RIO NEGRO","9 de julio","Cona Niyeu","226,5","13"
"62049030","RIO NEGRO","9 de Julio","Ministro Ramos Mexía","1","90"
"62049030","RIO NEGRO","9 de Julio","Ministro Ramos Mexía","3","6"
"62049030","RIO NEGRO","9 de Julio","Ministro Ramos Mexía","10","60"
"62049030","RIO NEGRO","9 de Julio","Ministro Ramos Mexía","0,51","1"
"62049030","RIO NEGRO","9 de julio","Ministro Ramos Mexía","226,5","5"
"62049040","RIO NEGRO","9 de Julio","Prahuaniyeu","2","1"
"62049040","RIO NEGRO","9 de julio","Prahuaniyeu","226,5","9"
"62049050","RIO NEGRO","9 de Julio","Sierra Colorada","10","40"
"62049050","RIO NEGRO","9 de Julio","Sierra Colorada","0,51","1"
"62049050","RIO NEGRO","9 de Julio","Sierra Colorada","120","7"
"62049050","RIO NEGRO","9 de julio","Sierra Colorada","226,5","6"
"62049060","RIO NEGRO","9 de Julio","Treneta","2","2"
"62049060","RIO NEGRO","9 de julio","Treneta","226,5","11"
"62049070","RIO NEGRO","9 de Julio","Yaminué","2","2"
"62049070","RIO NEGRO","9 de julio","Yaminué","226,5","12"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","2","12"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","4","38"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","6","2"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","8","1"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","10","8"
"62091010","RIO NEGRO","25 de Mayo","Aguada de Guerra","226,5","5"
"62091020","RIO NEGRO","25 de Mayo","Clemente Onelli","60","30"
"62091020","RIO NEGRO","25 de Mayo","Clemente Onelli","226,5","5"
"62091030","RIO NEGRO","25 de Mayo","Colan Conhue","0,51","1"
"62091030","RIO NEGRO","25 de Mayo","Colan Conhue","226,5","15"
"62091040","RIO NEGRO","25 de Mayo","El Caín","2","4"
"62091040","RIO NEGRO","25 de Mayo","El Caín","4","38"
"62091040","RIO NEGRO","25 de Mayo","El Caín","6","27"
"62091040","RIO NEGRO","25 de Mayo","El Caín","226,5","3"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","0","1"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","2","5"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","3","3"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","5","2"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","6","11"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","8","292"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","10","41"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","15","170"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","30","1"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","50","797"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","0,51","1"
"62091050","RIO NEGRO","25 de Mayo","Ingeniero Jacobacci","226,5","32"
"62091060","RIO NEGRO","25 de Mayo","Los Menucos","0,5","1"
"62091060","RIO NEGRO","25 de Mayo","Los Menucos","10","21"
"62091060","RIO NEGRO","25 de Mayo","Los Menucos","20","30"
"62091060","RIO NEGRO","25 de Mayo","Los Menucos","0,51","1"
"62091060","RIO NEGRO","25 de Mayo","Los Menucos","226,5","30"
