"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"70056060","SAN JUAN","Jáchal","Pampa Vieja","WIRELESS","61"
"70056070","SAN JUAN","Jáchal","San Isidro","FIBRA OPTICA","17"
"70056070","SAN JUAN","Jáchal","San Isidro","SATELITAL","1"
"70056070","SAN JUAN","Jáchal","San Isidro","WIRELESS","86"
"70056080","SAN JUAN","Jáchal","San José de Jáchal","FIBRA OPTICA","634"
"70056080","SAN JUAN","Jáchal","San José de Jáchal","SATELITAL","17"
"70056080","SAN JUAN","Jáchal","San José de Jáchal","WIRELESS","1.194"
"70056090","SAN JUAN","Jáchal","Tamberías","FIBRA OPTICA","11"
"70056090","SAN JUAN","Jáchal","Tamberías","SATELITAL","2"
"70056090","SAN JUAN","Jáchal","Tamberías","WIRELESS","69"
"70056100","SAN JUAN","Jáchal","Villa Malvinas Argentinas","SATELITAL","3"
"70056110","SAN JUAN","Jáchal","Villa Mercedes","FIBRA OPTICA","19"
"70056110","SAN JUAN","Jáchal","Villa Mercedes","SATELITAL","16"
"70056110","SAN JUAN","Jáchal","Villa Mercedes","WIRELESS","137"
"0","SAN JUAN","Otros","Otros","Otros","450"
"70070005","SAN JUAN","Pocito","Barrio Municipal","SATELITAL","1"
"70070010","SAN JUAN","Pocito","Barrio Ruta 40","SATELITAL","1"
"70070020","SAN JUAN","Pocito","Carpintería","SATELITAL","1"
"70070010","SAN JUAN","Pocito","La Rinconada","SATELITAL","12"
"70070025","SAN JUAN","Pocito","Las Piedritas","SATELITAL","5"
"70070030","SAN JUAN","Pocito","Quinto Cuartel","SATELITAL","1"
"70070030","SAN JUAN","Pocito","Quinto Cuartel","WIRELESS","97"
"70070010","SAN JUAN","Pocito","Villa Aberastain","SATELITAL","6"
"70070010","SAN JUAN","Pocito","Villa Aberastain","WIRELESS","48"
"70070040","SAN JUAN","Pocito","Villa Aberastain - La Rinconada","ADSL","2"
"70070040","SAN JUAN","Pocito","Villa Aberastain - La Rinconada","CABLEMODEM","577"
"70070040","SAN JUAN","Pocito","Villa Aberastain - La Rinconada","FIBRA OPTICA","1.463"
"70070040","SAN JUAN","Pocito","Villa Aberastain - La Rinconada","SATELITAL","1"
"70070040","SAN JUAN","Pocito","Villa Aberastain - La Rinconada","WIRELESS","536"
"70070050","SAN JUAN","Pocito","Villa Barbosa - Villa Nacusi","SATELITAL","30"
"70070050","SAN JUAN","Pocito","Villa Barbosa - Villa Nacusi","WIRELESS","42"
"70070010","SAN JUAN","Pocito","Villa Barboza","SATELITAL","10"
"70070060","SAN JUAN","Pocito","Villa Centenario","SATELITAL","12"
"70077010","SAN JUAN","Rawson","El Medanito","SATELITAL","51"
"70077010","SAN JUAN","Rawson","El Medanito","WIRELESS","32"
"70077010","SAN JUAN","Rawson","Rawson","ADSL","5"
"70077010","SAN JUAN","Rawson","Rawson","CABLEMODEM","4.685"
"70077010","SAN JUAN","Rawson","Rawson","DIAL UP","11"
"70077010","SAN JUAN","Rawson","Rawson","FIBRA OPTICA","21.511"
"70077010","SAN JUAN","Rawson","Rawson","SATELITAL","17"
"70077010","SAN JUAN","Rawson","Rawson","WIRELESS","1.405"
"70077020","SAN JUAN","Rawson","Villa Bolaños","SATELITAL","41"
"70077020","SAN JUAN","Rawson","Villa Bolaños","WIRELESS","185"
"70077020","SAN JUAN","Rawson","Villa Krause","SATELITAL","29"
"70077020","SAN JUAN","Rawson","Villa Krause","WIRELESS","271"
"70084010","SAN JUAN","Rivadavia","Rivadavia","ADSL","4"
"70084010","SAN JUAN","Rivadavia","Rivadavia","CABLEMODEM","3.765"
"70084010","SAN JUAN","Rivadavia","Rivadavia","DIAL UP","7"
"70084010","SAN JUAN","Rivadavia","Rivadavia","FIBRA OPTICA","4.820"
"70084010","SAN JUAN","Rivadavia","Rivadavia","SATELITAL","81"
"70084010","SAN JUAN","Rivadavia","Rivadavia","WIRELESS","1.818"
"70091010","SAN JUAN","San Martín","Barrio Sadop","SATELITAL","3"
"70091020","SAN JUAN","San Martín","Dos Acequias (Est. Los Angacos)","SATELITAL","4"
"70091020","SAN JUAN","San Martín","Dos Acequias (Est. Los Angacos)","WIRELESS","23"
"70091030","SAN JUAN","San Martín","San Isidro (Est. Los Angacos)","ADSL","1"
"70091050","SAN JUAN","San Martín","Villa Dominguito (Est. Puntilla Blanca)","SATELITAL","1"
"70091060","SAN JUAN","San Martín","Villa Don Bosco (Est. Angaco Sud)","SATELITAL","3"
"70091060","SAN JUAN","San Martín","Villa Don Bosco (Est. Angaco Sud)","WIRELESS","71"
"70091040","SAN JUAN","San Martín","Villa El Salvador","SATELITAL","2"
"70091070","SAN JUAN","San Martín","Villa San Martín","FIBRA OPTICA","14"
"70091070","SAN JUAN","San Martín","Villa San Martín","Otros","210"
"70091070","SAN JUAN","San Martín","Villa San Martín","SATELITAL","7"
"70091070","SAN JUAN","San Martín","Villa San Martín","WIRELESS","72"
"70098010","SAN JUAN","Santa Lucía","Alto De Sierra","SATELITAL","2"
"70098010","SAN JUAN","Santa Lucía","Alto De Sierra","WIRELESS","88"
"70098010","SAN JUAN","Santa Lucía","Colonia Gutierrez","SATELITAL","85"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","ADSL","8"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","CABLEMODEM","996"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","DIAL UP","6"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","FIBRA OPTICA","4.950"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","Otros","1"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","SATELITAL","27"
"70098010","SAN JUAN","Santa Lucía","Santa Lucía","WIRELESS","2.367"
"70105010","SAN JUAN","Sarmiento","Cañada Honda","FIBRA OPTICA","1"
"70105010","SAN JUAN","Sarmiento","Cañada Honda","SATELITAL","7"
"70105020","SAN JUAN","Sarmiento","Cienaguita","FIBRA OPTICA","1"
"70105020","SAN JUAN","Sarmiento","Cienaguita","SATELITAL","22"
"70105030","SAN JUAN","Sarmiento","Colonia Fiscal","SATELITAL","2"
"70105040","SAN JUAN","Sarmiento","Divisadero","SATELITAL","4"
"70105050","SAN JUAN","Sarmiento","Guanacache","SATELITAL","9"
"70105060","SAN JUAN","Sarmiento","Las Lagunas","SATELITAL","3"
"70105070","SAN JUAN","Sarmiento","Los Berros","FIBRA OPTICA","2"
"70105070","SAN JUAN","Sarmiento","Los Berros","SATELITAL","5"
"70105070","SAN JUAN","Sarmiento","Los Berros","WIRELESS","53"
"70105080","SAN JUAN","Sarmiento","Pedernal","SATELITAL","15"
"70105090","SAN JUAN","Sarmiento","Punta del Médano","SATELITAL","2"
"70105100","SAN JUAN","Sarmiento","Villa Media Agua","FIBRA OPTICA","44"
"70105100","SAN JUAN","Sarmiento","Villa Media Agua","SATELITAL","9"
"70105100","SAN JUAN","Sarmiento","Villa Media Agua","WIRELESS","263"
"70112010","SAN JUAN","Ullum","Villa Ibáñez","DIAL UP","1"
"70112010","SAN JUAN","Ullum","Villa Ibáñez","SATELITAL","16"
"70112010","SAN JUAN","Ullum","Villa Ibáñez","WIRELESS","411"
"70119010","SAN JUAN","Valle Fértil","Astica","SATELITAL","19"
"70119010","SAN JUAN","Valle Fértil","Astica","WIRELESS","30"
"70119020","SAN JUAN","Valle Fértil","Balde del Rosario","SATELITAL","17"
"70119030","SAN JUAN","Valle Fértil","Chucuma","SATELITAL","3"
"70119040","SAN JUAN","Valle Fértil","Los Baldecitos","SATELITAL","6"
"0","SAN JUAN","Valle Fértil","Otros","Otros","190"
"70119050","SAN JUAN","Valle Fértil","Usno","SATELITAL","7"
"70119060","SAN JUAN","Valle Fértil","Villa San Agustín","FIBRA OPTICA","1"
"70119060","SAN JUAN","Valle Fértil","Villa San Agustín","SATELITAL","173"
"70119060","SAN JUAN","Valle Fértil","Villa San Agustín","WIRELESS","260"
"70133010","SAN JUAN","Zonda","Villa Basilio Nievas","SATELITAL","26"
"70133010","SAN JUAN","Zonda","Villa Basilio Nievas","WIRELESS","386"
"70133010","SAN JUAN","Zonda","Villa Tacu","SATELITAL","5"
"74007010","SAN LUIS","Ayacucho","Baldecito De La Pampa","SATELITAL","1"
"74007070","SAN LUIS","Ayacucho","Balde De Los Torres","SATELITAL","3"
"74007010","SAN LUIS","Ayacucho","Candelaria","FIBRA OPTICA","319"
"74007010","SAN LUIS","Ayacucho","Candelaria","SATELITAL","10"
"74007010","SAN LUIS","Ayacucho","Candelaria","WIRELESS","729"
"74007010","SAN LUIS","Ayacucho","Carpinteria","SATELITAL","4"
"74007010","SAN LUIS","Ayacucho","El Vinagrillo","SATELITAL","4"
"74007070","SAN LUIS","Ayacucho","El Zapallar","SATELITAL","2"
"74007070","SAN LUIS","Ayacucho","La Aguada","SATELITAL","2"
"74007010","SAN LUIS","Ayacucho","La Avenencia","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","La Botija","SATELITAL","2"
"74007070","SAN LUIS","Ayacucho","La Brea","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","La Majada","SATELITAL","13"
"74007010","SAN LUIS","Ayacucho","La Majada","WIRELESS","221"
"74007010","SAN LUIS","Ayacucho","La Salvadora","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","Las Chacras","SATELITAL","4"
"74007050","SAN LUIS","Ayacucho","Las Chimbas","SATELITAL","2"
"74007070","SAN LUIS","Ayacucho","Las Lagunitas","SATELITAL","1"
"74007030","SAN LUIS","Ayacucho","Leandro N. Alem","WIRELESS","11"
"74007010","SAN LUIS","Ayacucho","Lomas Blancas","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","Lomas Blancas","WIRELESS","32"
"74007040","SAN LUIS","Ayacucho","Luján","FIBRA OPTICA","1"
"74007040","SAN LUIS","Ayacucho","Luján","SATELITAL","38"
"74007040","SAN LUIS","Ayacucho","Luján","WIRELESS","1.100"
"0","SAN LUIS","Ayacucho","OTROS","SATELITAL","3"
"74007010","SAN LUIS","Ayacucho","Pampa Grande","FIBRA OPTICA","1"
"74007010","SAN LUIS","Ayacucho","Pampa Grande","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","Pozo Del Molle","SATELITAL","4"
"74007050","SAN LUIS","Ayacucho","Quines","SATELITAL","36"
"74007050","SAN LUIS","Ayacucho","Quines","WIRELESS","1.399"
"74007010","SAN LUIS","Ayacucho","Río Juan Gómez","SATELITAL","13"
"74007010","SAN LUIS","Ayacucho","Río Juan Gómez","WIRELESS","43"
"74007070","SAN LUIS","Ayacucho","San Francisco del Monte de Oro","SATELITAL","82"
"74007070","SAN LUIS","Ayacucho","San Francisco del Monte de Oro","WIRELESS","1.845"
"74007070","SAN LUIS","Ayacucho","San Ignacio","SATELITAL","4"
"74007070","SAN LUIS","Ayacucho","San Miguel","SATELITAL","2"
"74007050","SAN LUIS","Ayacucho","San Roque","SATELITAL","17"
"74007070","SAN LUIS","Ayacucho","Santa Ana","SATELITAL","1"
"74007010","SAN LUIS","Ayacucho","Santa Rosa De Catantal","SATELITAL","7"
"74007070","SAN LUIS","Ayacucho","Santa Teresa","SATELITAL","2"
"74014030","SAN LUIS","Belgrano","Arbol Solo","SATELITAL","5"
"74014030","SAN LUIS","Belgrano","Bella Estancia","SATELITAL","2"
"74014030","SAN LUIS","Belgrano","Buen Orden","SATELITAL","1"
"74014010","SAN LUIS","Belgrano","El Barrial","SATELITAL","3"
"74014010","SAN LUIS","Belgrano","El Milagro","SATELITAL","3"
"74014010","SAN LUIS","Belgrano","El Recodo","SATELITAL","1"
"74014010","SAN LUIS","Belgrano","Estancia De Amieva","SATELITAL","2"
"74014030","SAN LUIS","Belgrano","Hualtaran","SATELITAL","12"
"74014010","SAN LUIS","Belgrano","La Calera","FIBRA OPTICA","55"
"74014010","SAN LUIS","Belgrano","La Calera","SATELITAL","10"
"74014010","SAN LUIS","Belgrano","La Calera","WIRELESS","267"
"74014030","SAN LUIS","Belgrano","Las Lagunitas","SATELITAL","2"
"74014010","SAN LUIS","Belgrano","Los Molles","SATELITAL","14"
"74014010","SAN LUIS","Belgrano","Los Molles","WIRELESS","390"
"74014040","SAN LUIS","Belgrano","Naranjo Esquino","SATELITAL","1"
"74014020","SAN LUIS","Belgrano","Nogolí","FIBRA OPTICA","132"
"74014020","SAN LUIS","Belgrano","Nogolí","SATELITAL","10"
"74014020","SAN LUIS","Belgrano","Nogolí","WIRELESS","621"
"74014010","SAN LUIS","Belgrano","Pozo Cavado","SATELITAL","4"
"74014010","SAN LUIS","Belgrano","Pozo Del Tala","SATELITAL","1"
"74014030","SAN LUIS","Belgrano","San Antonio","SATELITAL","5"
"74014040","SAN LUIS","Belgrano","San Pedro","FIBRA OPTICA","1"
"74014040","SAN LUIS","Belgrano","San Pedro","SATELITAL","3"
"74014040","SAN LUIS","Belgrano","San Pedro","WIRELESS","18"
"74014010","SAN LUIS","Belgrano","Suyuque Nuevo","SATELITAL","7"
"74014010","SAN LUIS","Belgrano","Toro Negro","SATELITAL","5"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","FIBRA OPTICA","157"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","SATELITAL","24"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","WIRELESS","697"
"74014040","SAN LUIS","Belgrano","Villa General Roca","FIBRA OPTICA","23"
"74014040","SAN LUIS","Belgrano","Villa General Roca","SATELITAL","2"
"74014040","SAN LUIS","Belgrano","Villa General Roca","WIRELESS","177"
"74028030","SAN LUIS","Chacabuco","Balcarce","SATELITAL","23"
"74028010","SAN LUIS","Chacabuco","Concarán","SATELITAL","31"
"74028010","SAN LUIS","Chacabuco","Concarán","WIRELESS","1.879"
"74028020","SAN LUIS","Chacabuco","Cortaderas","FIBRA OPTICA","171"
"74028020","SAN LUIS","Chacabuco","Cortaderas","SATELITAL","113"
"74028020","SAN LUIS","Chacabuco","Cortaderas","WIRELESS","1.034"
"74028080","SAN LUIS","Chacabuco","El Churrasco","SATELITAL","1"
"74028030","SAN LUIS","Chacabuco","El Recuerdo","SATELITAL","2"
"74028080","SAN LUIS","Chacabuco","El Sifon","SATELITAL","3"
"74028020","SAN LUIS","Chacabuco","El Tala","SATELITAL","3"
"74028020","SAN LUIS","Chacabuco","La Celestina","SATELITAL","1"
"74028030","SAN LUIS","Chacabuco","Naschel","SATELITAL","20"
"74028030","SAN LUIS","Chacabuco","Naschel","WIRELESS","1.141"
"74028040","SAN LUIS","Chacabuco","Papagayos","SATELITAL","7"
"74028040","SAN LUIS","Chacabuco","Papagayos","WIRELESS","55"
"74028050","SAN LUIS","Chacabuco","Renca","SATELITAL","11"
"74028050","SAN LUIS","Chacabuco","Renca","WIRELESS","143"
"74028020","SAN LUIS","Chacabuco","San Felipe","SATELITAL","3"
"74028020","SAN LUIS","Chacabuco","San Miguel","SATELITAL","2"
"74028060","SAN LUIS","Chacabuco","San Pablo","SATELITAL","5"
"74028060","SAN LUIS","Chacabuco","San Pablo","WIRELESS","108"
"74028030","SAN LUIS","Chacabuco","Santa Martina","SATELITAL","1"
"74028070","SAN LUIS","Chacabuco","Tilisarao","SATELITAL","40"
"74028070","SAN LUIS","Chacabuco","Tilisarao","WIRELESS","1.662"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","FIBRA OPTICA","97"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","SATELITAL","8"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","WIRELESS","381"
"74028090","SAN LUIS","Chacabuco","Villa Larca","FIBRA OPTICA","100"
"74028090","SAN LUIS","Chacabuco","Villa Larca","SATELITAL","21"
"74028090","SAN LUIS","Chacabuco","Villa Larca","WIRELESS","521"
"74021030","SAN LUIS","Coronel Pringles","Balde De La Isla","SATELITAL","1"
"74021010","SAN LUIS","Coronel Pringles","Carolina","FIBRA OPTICA","6"
"74021010","SAN LUIS","Coronel Pringles","Carolina","SATELITAL","13"
"74021010","SAN LUIS","Coronel Pringles","Carolina","WIRELESS","234"
"74021030","SAN LUIS","Coronel Pringles","El Arenal","SATELITAL","2"
"74021030","SAN LUIS","Coronel Pringles","El Baldecito","SATELITAL","1"
"74021060","SAN LUIS","Coronel Pringles","El Durazno","SATELITAL","26"
"74021060","SAN LUIS","Coronel Pringles","El Durazno","WIRELESS","69"
"74021010","SAN LUIS","Coronel Pringles","Eleodoro Lobos","SATELITAL","6"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","FIBRA OPTICA","382"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","SATELITAL","81"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","WIRELESS","1.414"
"74021025","SAN LUIS","Coronel Pringles","Estancia Grande","SATELITAL","18"
"74021030","SAN LUIS","Coronel Pringles","Fraga","FIBRA OPTICA","148"
"74021030","SAN LUIS","Coronel Pringles","Fraga","SATELITAL","15"
"74021030","SAN LUIS","Coronel Pringles","Fraga","WIRELESS","355"
"74021030","SAN LUIS","Coronel Pringles","Intihuasi","SATELITAL","3"
"74021040","SAN LUIS","Coronel Pringles","La Bajada","SATELITAL","3"
"74021040","SAN LUIS","Coronel Pringles","La Bajada","WIRELESS","58"
"74021050","SAN LUIS","Coronel Pringles","La Florida","FIBRA OPTICA","20"
"74021050","SAN LUIS","Coronel Pringles","La Florida","SATELITAL","40"
"74021050","SAN LUIS","Coronel Pringles","La Florida","WIRELESS","401"
"74021010","SAN LUIS","Coronel Pringles","La Petra","SATELITAL","2"
"74021030","SAN LUIS","Coronel Pringles","Las Barranquitas","SATELITAL","9"
"74021030","SAN LUIS","Coronel Pringles","Las Pircas","SATELITAL","2"
"74021060","SAN LUIS","Coronel Pringles","La Toma","ADSL","100"
"74021060","SAN LUIS","Coronel Pringles","La Toma","FIBRA OPTICA","763"
"74021060","SAN LUIS","Coronel Pringles","La Toma","SATELITAL","25"
"74021060","SAN LUIS","Coronel Pringles","La Toma","WIRELESS","1.991"
"74021010","SAN LUIS","Coronel Pringles","La Totora","SATELITAL","1"
"74021030","SAN LUIS","Coronel Pringles","Marmol Verde","SATELITAL","1"
"0","SAN LUIS","Coronel Pringles","OTROS","SATELITAL","27"
"74021030","SAN LUIS","Coronel Pringles","Pampa Del Tamboreo","SATELITAL","5"
"74021030","SAN LUIS","Coronel Pringles","Paso Del Rey","SATELITAL","2"
"74021070","SAN LUIS","Coronel Pringles","Riocito","SATELITAL","6"
"74021080","SAN LUIS","Coronel Pringles","Río Grande","FIBRA OPTICA","1"
"74021080","SAN LUIS","Coronel Pringles","Río Grande","SATELITAL","14"
"74021080","SAN LUIS","Coronel Pringles","Río Grande","WIRELESS","268"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","FIBRA OPTICA","31"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","SATELITAL","6"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","WIRELESS","104"
"74021030","SAN LUIS","Coronel Pringles","Valle De Pancanta","SATELITAL","12"
"74035055","SAN LUIS","General Pedernera","5Ta Brigada","SATELITAL","1"
"74035040","SAN LUIS","General Pedernera","Caldenadas","SATELITAL","15"
"74035055","SAN LUIS","General Pedernera","Colonia Don Antonio","SATELITAL","2"
"74035055","SAN LUIS","General Pedernera","Coronel Alzogaray","SATELITAL","3"
"74035055","SAN LUIS","General Pedernera","Country Club Los Caldenes","SATELITAL","3"
"74035055","SAN LUIS","General Pedernera","Dique Vulpiani","SATELITAL","15"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","FIBRA OPTICA","11"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","SATELITAL","5"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","WIRELESS","103"
"74035020","SAN LUIS","General Pedernera","Juan Llerena","SATELITAL","8"
"74035020","SAN LUIS","General Pedernera","Juan Llerena","WIRELESS","154"
"74035030","SAN LUIS","General Pedernera","Justo Daract","ADSL","5"
"74035030","SAN LUIS","General Pedernera","Justo Daract","DIAL UP","4"
"74035030","SAN LUIS","General Pedernera","Justo Daract","FIBRA OPTICA","433"
"74035030","SAN LUIS","General Pedernera","Justo Daract","SATELITAL","15"
"74035030","SAN LUIS","General Pedernera","Justo Daract","WIRELESS","1.676"
"74035040","SAN LUIS","General Pedernera","La Angelina","SATELITAL","14"
"74035040","SAN LUIS","General Pedernera","La Angelina","WIRELESS","13"
"74035055","SAN LUIS","General Pedernera","La Esquina","SATELITAL","12"
"74035040","SAN LUIS","General Pedernera","La Punilla","FIBRA OPTICA","27"
"74035040","SAN LUIS","General Pedernera","La Punilla","SATELITAL","14"
"74035040","SAN LUIS","General Pedernera","La Punilla","WIRELESS","114"
"74035055","SAN LUIS","General Pedernera","La Ribera","SATELITAL","24"
"74035055","SAN LUIS","General Pedernera","Las Isletas","SATELITAL","1"
"74035050","SAN LUIS","General Pedernera","Lavaisse","SATELITAL","6"
"74035050","SAN LUIS","General Pedernera","Lavaisse","WIRELESS","59"
"74035055","SAN LUIS","General Pedernera","Liborio Luna","SATELITAL","20"
"74035055","SAN LUIS","General Pedernera","Nación Ranquel","SATELITAL","1"
"74035055","SAN LUIS","General Pedernera","Rio Quinto","SATELITAL","1"
"74035060","SAN LUIS","General Pedernera","San José del Morro","SATELITAL","6"
"74035060","SAN LUIS","General Pedernera","San José del Morro","WIRELESS","212"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","ADSL","232"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","CABLEMODEM","18.540"
